최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,구독자수,한국채널추정여부,최근평균조회수,최근평균참여율,최근라이브비율,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,치지직활동여부,SOOP활동여부,타플랫폼활동여부,최종제외여부,최근30일_업로드수,최근30일_평균조회수,최근30일_평균참여율,최근30일_라이브비율,직전30일_업로드수,직전30일_평균조회수,직전30일_평균참여율,직전30일_라이브비율,최근7일_업로드수,최근7일_평균조회수,최근7일_평균참여율,최근7일_라이브비율,직전7일_업로드수,직전7일_평균조회수,직전7일_평균참여율,직전7일_라이브비율,30일_조회수성장률,30일_참여율성장률,30일_업로드수성장률,30일_라이브비율차이,7일_조회수성장률,7일_참여율성장률,7일_업로드수성장률,7일_라이브비율차이,성장성수집영상수,30일_조회수성장률_pct,30일_참여율성장률_pct,30일_업로드수성장률_pct,7일_조회수성장률_pct,7일_참여율성장률_pct,성장성점수_proxy_raw,성장성신뢰도,성장성점수_proxy,성장성신뢰도등급
274,UCFIoY52twxA2ek_Ud0J2VxQ,지빵이,음악·보이스형,성우,1790.0,1,31356.0,0.008780188047583,0.0,0.3970373376623376,,0.8896103896103896,0.5857683982683982,1.0,0.6793695887445886,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
275,UCApWDA5tNe3wAiqmWWqiVYw,쉬었음베리,버츄얼 퍼포먼스형,버튜버,1250.0,1,45814.66666666666,0.0153733133915032,0.0,0.4985254329004329,0.7287024901703799,0.7575757575757576,0.5530256306025328,1.0,0.6791547647520225,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
276,UCcZFelgTMiob5kFYdO_q_HQ,다시하네,버츄얼 퍼포먼스형,버튜버,1150.0,1,90.66666666666669,0.0250399657616152,0.0,0.7519074675324675,,0.5340909090909091,0.5857683982683982,1.0,0.6791531385281385,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
277,UCEJ-f4hrXfRtwOlsI_J3dCA,PENUP,창작·비주얼형,일러스트리깅,14200.0,1,961.3333333333334,0.0163293545973412,0.0,0.5487689393939393,,0.7364718614718615,0.5857683982683982,1.0,0.6789006132756131,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
278,UCW5ZQvBMoWQFvuZP4Me1hYQ,노래 쉽게 알려주는 오보컬,,음악기타,177000.0,1,10915.333333333334,0.0036182865823421,0.0,0.319926948051948,,0.9642857142857144,0.5857683982683982,1.0,0.6785579004329004,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
279,UCFxQ3GE0eC8gFiF2XnSXAhw,lilymain,창작·비주얼형,코스프레,2710.0,1,3247.0,0.017235773643022,0.0,0.6460497835497836,0.6276079163599585,0.7121212121212122,0.5464416490258516,1.0,0.6784109753616163,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
280,UCx31PA6GWxqGQmVPdRPBkuQ,윤바다,버츄얼 퍼포먼스형,버튜버,1080.0,1,6214.5,0.0111559370206171,0.0,0.4335903679653679,,0.8495670995670995,0.5857683982683982,1.0,0.6782061688311688,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
281,UCPP2Yb90SrcEPCsHAShj_NA,𝑇. 타비아,,서브컬쳐게임,1050.0,1,272.0,0.0245211464452907,0.0,0.7358360389610389,,0.547077922077922,0.5857683982683982,1.0,0.678125,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
282,UCPY-TVXtVB9C1xbeIdSJh2w,래비는 토끼,버츄얼 퍼포먼스형,버튜버,1830.0,1,1459.3333333333333,0.0223444748850339,0.0,0.6924918831168831,,0.5903679653679653,0.5857683982683982,1.0,0.6781069624819623,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
283,UCt9BOPGy6gLq5rJ_KVJIGEQ,마창진해,음악·보이스형,보컬로이드JPOP커버,1470.0,1,478.3,0.007325282488193,0.5,0.7788284632034632,0.5547017600555366,0.9193722943722944,0.0928078655457063,1.0,0.6771468092396794,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
284,UCvfO5b1iBsSegwz3FRKH3aw,귀살대원,음악·보이스형,애니송커버,9310.0,1,140520.7,0.02272839621568,0.0,0.4295725108225108,0.9661112151282528,0.5806277056277056,0.5530256306025328,1.0,0.6770317024849972,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
285,UCFM0M1GIzBHM_kRF9TcOT2A,yㅇutube,음악·보이스형,성우더빙,2060.0,1,710.6666666666666,0.0204651523927039,0.0,0.6500405844155844,,0.6271645021645021,0.5857683982683982,1.0,0.6762220418470418,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
286,UC7DGQRVrsapWgb7GMEZiuqw,청평화 이화,창작·비주얼형,코스프레,39800.0,1,2668.6666666666665,0.005990273114525,0.0,0.3382305194805195,,0.9372294372294372,0.5857683982683982,1.0,0.6756403318903318,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
287,UCAd9A4YzTb-g2BLnaZxhECA,짭구,버츄얼 퍼포먼스형,버튜버,140000.0,1,7527.333333333333,0.0069612419579439,0.0,0.3493100649350649,,0.9258658008658008,0.5857683982683982,1.0,0.6755456349206349,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
288,UCFeI_8FQaA9REMs0Zc_j_iA,담하,버츄얼 퍼포먼스형,버튜버,27200.0,1,5247104.5,0.0084068003984693,0.0,0.3773944805194804,,0.8971861471861472,0.5857683982683982,1.0,0.6753472222222222,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
289,UCLBKDXEsfaQCY_WBp9balRw,DanceRoomHD,창작·비주얼형,코스프레,3300.0,1,2095.6666666666665,0.0230615895922402,0.6666666666666666,0.5469291125541126,0.9661112151282528,0.5768398268398268,0.3492879220078356,1.0,0.6748632269317234,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
290,UC1AFZwAhTFFfiR1t31aqi7A,강철가요단,,커버기타,7610.0,1,36647.0,0.0125188825031561,0.0,0.4505681818181818,,0.8225108225108225,0.5857683982683982,1.0,0.674846681096681,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
291,UC_UGlQiY9ZDflrL7A1YlIXw,사월 April,음악·보이스형,ASMR보이스,7670.0,1,1468.6,0.016421419479784,0.0,0.5374323593073593,,0.7348484848484849,0.5857683982683982,1.0,0.6745806277056277,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
292,UCTd7hVnG8NZOxacQysWscJg,바또랑,음악·보이스형,성우더빙,2470.0,1,106666.33333333331,0.0110572235171611,0.0,0.420413961038961,,0.8517316017316018,0.5857683982683982,1.0,0.6745355339105338,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
293,UCdU7uGDZr4LnH7xWFZMsDBg,bjy,음악·보이스형,ASMR보이스,1670.0,1,4720.6,0.0208468821679379,0.0,0.6505681818181818,,0.6212121212121212,0.5857683982683982,1.0,0.6744137806637807,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
294,UCTJFOXX3lDC4hFVY5lDJCkA,우남킴,버츄얼 퍼포먼스형,버튜버,3360.0,1,139709.5,0.015282201741292,0.0,0.5108901515151515,,0.7608225108225108,0.5857683982683982,1.0,0.6743912337662338,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
295,UCRisJkbQjMb9FQFRmoz242w,럭키부키,버츄얼 퍼포먼스형,버튜버,2090.0,1,15025.5,0.0200055034935771,0.0,0.632913961038961,,0.6363636363636364,0.5857683982683982,1.0,0.6735795454545453,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
296,UCESjRD3UmSnKQ0APxLy0ABg,찰나,음악·보이스형,애니송커버,9090.0,1,25353.666666666668,0.0062404212009098,0.0,0.3339420995670995,,0.9345238095238096,0.5857683982683982,1.0,0.6733089826839826,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
297,UCZKUq_SL5xsScdEMTyy1XgQ,트립코코,음악·보이스형,보컬로이드JPOP커버,2190.0,1,1194.3333333333333,0.0192462325686009,0.0,0.6130275974025974,,0.6553030303030303,0.5857683982683982,1.0,0.6732638888888888,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
298,UCFnbIosAAnLaLoqvNXZMLTQ,포헤,버츄얼 퍼포먼스형,버튜버,5520.0,1,1666.3333333333333,0.0413364982511464,0.0,0.7055735930735931,0.9661112151282528,0.288961038961039,0.5530256306025328,1.0,0.6731153063811011,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
299,UCVhMvI1O0BBhpjszeB3X9cA,포프,게임 실황형,로블록스,1440.0,1,1939.0,0.0143704263286366,0.0,0.8017180735930736,0.3817216945845826,0.7808441558441559,0.5464416490258516,1.0,0.6730372283593307,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
300,UCfqCxoSTvZ20bzHayhXsy5A,CHEL,창작·비주얼형,일러스트리깅,1070.0,1,100.2,0.0082965724345034,1.0,0.7558035714285714,0.5256017462910764,0.8993506493506493,0.1842674192507672,1.0,0.6728291046551893,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
301,UCydmqvyDY-gV2znQI81d8RA,지구 온 은하,창작·비주얼형,코스프레,5030.0,1,393893.0,0.0095052364556672,0.0,0.3887445887445887,,0.8782467532467533,0.5857683982683982,1.0,0.6728174603174603,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
302,UC77mwT4bh86hI44vPgpmkFQ,정승환의 카레파스타,음악·보이스형,커버,1270.0,1,19363.0,0.0211661762811196,0.0,0.652150974025974,,0.6130952380952381,0.5857683982683982,1.0,0.6722357503607502,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
303,UCOfVPcFl4KS5q8uFG_ywGRQ,유머동자,음악·보이스형,성우,2760.0,1,752229.5,0.0104086541499564,0.0,0.404004329004329,,0.8609307359307359,0.5857683982683982,1.0,0.6721320346320345,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
304,UCxlBX86fkh8Fg33bAwqN0TQ,상속 증여 마스터 김민식세무사,버츄얼 퍼포먼스형,버튜버,7860.0,1,12085.4,0.0140445297367331,0.0,0.4739583333333333,,0.7895021645021645,0.5857683982683982,1.0,0.6716405122655122,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
305,UCpzQmbQyW5N2Rh-GRJUmdEA,Midnight Chef NAM,음악·보이스형,애니송커버,6080.0,1,11539.333333333334,0.0102924992859508,0.0,0.3986607142857142,,0.8647186147186147,0.5857683982683982,1.0,0.671613455988456,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
306,UCAjO580oyUi_BElgi90CCaQ,호요용,게임 실황형,젠레스존제로,49500.0,1,79686.1,0.001309659145074,0.0,0.4423024891774891,0.530680981705237,0.9837662337662336,0.5464416490258516,1.0,0.6711536735161177,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
307,UCybDXRGBLb-9xenuxgaAfHw,카논제이의 게임라이프 [game life],,게임기타,1210.0,1,96.0,0.0051282051282051,0.0,0.6229031385281385,0.3866314176795513,0.946969696969697,0.5464416490258516,1.0,0.6710923106482244,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
308,UC3H-HID5QRW8re-5WU4cy8g,Ouvir 오비르,음악·보이스형,ASMR,756000.0,1,56053.66666666666,0.0003822840403676,0.0,0.3096455627705627,,0.9913419913419912,0.5857683982683982,0.895,0.6701495310245309,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
309,UCrIjJqTlPoq9h9fU2qYOrgw,무브 트렌드 매거진 | MOVETREND MAGAZINE,음악·보이스형,애니송커버,2740.0,1,480.5,0.0326758830341632,0.0,0.8565611471861472,,0.4015151515151515,0.5857683982683982,1.0,0.6698457792207791,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
310,UCdwE8erAKhR6-oZRyYQSveA,키리시마 토라,버츄얼 퍼포먼스형,버튜버,1250.0,1,5608.666666666667,0.0220870804142522,0.0,0.6623917748917749,,0.5952380952380952,0.5857683982683982,1.0,0.6696969696969696,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
311,UCYXsYRwyRPLrT6TFsEfQIvQ,바이빈 매거진 Vibin’ magazine,음악·보이스형,애니송커버,2510.0,1,5331.0,0.015147953100902,0.0,0.4927083333333333,,0.7640692640692641,0.5857683982683982,1.0,0.6694128787878788,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
312,UCKiFHRNHsWLT9ezryaex_Tg,Freedomisnotfree18,음악·보이스형,애니송커버,4970.0,1,189.3333333333333,0.0217261061529017,0.0,0.6548024891774892,,0.6017316017316018,0.5857683982683982,1.0,0.66933170995671,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
313,UCO1hZgFszzKhVAnVD6EK8Ng,러브,음악·보이스형,애니송커버,1150.0,1,11500.5,0.0278662197424532,0.0,0.4908685064935065,0.9661112151282528,0.4875541125541126,0.5530256306025328,1.0,0.6690873031343478,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
314,UCj00x6ERyIpyPAk4jSzQ5Zw,유튜브 금지,버츄얼 퍼포먼스형,버튜버,4270.0,1,23003.0,0.0181975509626274,0.0,0.5725514069264069,,0.6829004329004329,0.5857683982683982,1.0,0.6689709595959595,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
315,UCYS-mP5glUcytkNY59CcJiQ,ADPtype,음악·보이스형,애니송커버,1310.0,1,814764.0,0.0169938097164193,0.0,0.5234713203463204,0.7060298808476514,0.7180735930735931,0.5464416490258516,1.0,0.6688599459207689,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
316,UCVJiJfNTb69qAQItocja9OQ,릴뮤직,음악·보이스형,음악,3070.0,1,327124.7,0.0118471922152301,0.0,0.4168560606060606,,0.8354978354978355,0.5857683982683982,1.0,0.6679383116883116,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
317,UCKzi-16Z7qFAsbCAm3mmnkg,흰맨,,서브컬쳐게임,5340.0,1,569.3333333333334,0.0042739630624436,1.0,0.6173295454545455,0.6717055063825202,0.9545454545454546,0.0467443039345137,1.0,0.6679067721858072,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
318,UCoKiJXWFhe6x0fxqe-mLgLQ,Seizu Ch. 세이즈,게임 실황형,로블록스,5810.0,1,2195.6,0.0258769988741099,0.0,0.7173295454545454,0.7026305935218123,0.5194805194805194,0.5530256306025328,1.0,0.6678140092045992,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
319,UCs4BnKNSwT2ype3RjGpOyGw,ILNOTE,,서브컬쳐게임,6610.0,1,49874.0,0.0165411671838844,0.0,0.5201163419913419,,0.7294372294372294,0.5857683982683982,1.0,0.66700487012987,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
320,UC5pa6ld3t65QFhwZveKJkMg,다이노밴드 (DinoBand),음악·보이스형,애니송커버,280000.0,1,10630.0,0.0065304073757261,0.0,0.3186823593073592,,0.9307359307359307,0.5857683982683982,1.0,0.6669597763347763,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
321,UC1lnW9s6UONwCco_PUZdP4Q,샴푸의 제이팝,음악·보이스형,커버,23700.0,1,73588.33333333333,0.0005896680035613,0.0,0.2581845238095238,,0.9897186147186148,0.5857683982683982,1.0,0.6664547258297259,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
322,UC0A6pmFQ3vOYQ6DWNQcC8_w,팀진우,창작·비주얼형,코스프레,38400.0,1,9388.666666666666,0.001457519672551,0.0,0.2648538961038961,,0.9826839826839828,0.5857683982683982,1.0,0.6663329725829725,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
323,UCjTMa2nKR4g5IMj1hkDtUXg,Meow Nhi Nhi,음악·보이스형,ASMR보이스,62200.0,1,145214.5,0.0120981567925376,0.0,0.4178977272727272,,0.8295454545454546,0.5857683982683982,1.0,0.6663014069264069,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
324,UCg_z0IlTYxsgKr_6KHbIa2A,쿰쿰한 불법노점상,버츄얼 퍼포먼스형,버튜버,1660.0,1,11550.0,0.0191765608963624,0.0,0.5893939393939394,,0.658008658008658,0.5857683982683982,1.0,0.6662878787878787,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
325,UCi4AT5QzdTreiLFBGcSr-yg,하귤,음악·보이스형,커버,1080.0,1,3987.0,0.0283749407156671,0.0,0.7684929653679653,,0.4788961038961039,0.5857683982683982,1.0,0.6662833694083693,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
326,UC_KJX2cvVtsd7noKYCs2LoQ,겜있슈,,게임기타,8910.0,1,899924.0,0.0084706765788742,0.0,0.3506764069264069,,0.8961038961038961,0.5857683982683982,1.0,0.6660804473304472,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
327,UCwsKk7dwj7OWZ3NVRwbkalA,JPOP마당,음악·보이스형,JPOP커버,1450.0,1,240945.66666666663,0.0144936706389988,0.0,0.4678841991341991,,0.7786796536796536,0.5857683982683982,1.0,0.6660082972582972,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
328,UCn2coZzLdRdhmEX7wPt-bdw,무지삐 Muji P,음악·보이스형,보컬로이드JPOP커버,7130.0,1,11081.333333333334,0.0111603380592546,0.0,0.3943046536796536,,0.849025974025974,0.5857683982683982,1.0,0.6649305555555555,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
329,UCK8TkSRUpoDcgPZ0o8OTVgA,면담사유,버츄얼 퍼포먼스형,버튜버,1290.0,1,748.5,0.035323695788812,0.0,0.880857683982684,,0.3609307359307359,0.5857683982683982,1.0,0.6644164862914863,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
330,UCROkqxCZ7agqtXXZELdMvMw,게임일기,음악·보이스형,애니송커버,1390.0,1,1773.6666666666667,0.0202503529216149,0.0,0.6094020562770563,,0.6320346320346321,0.5857683982683982,1.0,0.6642992424242423,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
331,UC8xlO4FPUArteqqhbZGxW2w,배우 이강영,창작·비주얼형,일러스트리깅,2220.0,1,918.8,0.0179307847645218,0.0,0.5526244588744589,,0.6883116883116883,0.5857683982683982,1.0,0.6641323953823953,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
332,UC21qeyfnviQ-WGAbocrpTlg,공쌤뮤직,음악·보이스형,애니송커버,2890.0,1,141.0,0.0242114087361534,0.0,0.687107683982684,,0.5535714285714286,0.5857683982683982,1.0,0.6640467171717171,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
333,UCZnd9omeADODkeW72jjpKzg,한글님,,서브컬쳐게임,7140.0,1,92.66666666666669,0.0189393939393939,1.0,0.6537743506493507,0.8134175059995092,0.6623376623376623,0.2104026879868905,1.0,0.6639427829446641,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
334,UCBIkGYAckDWN31jy15xAsYg,리베쇼츠,버츄얼 퍼포먼스형,버튜버,2010.0,1,2108.6666666666665,0.0266736206202164,0.0,0.7347673160173159,,0.5054112554112554,0.5857683982683982,1.0,0.66387987012987,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
335,UCb_XJWxWQF2LV_jeIn8X1dA,머라냥,버츄얼 퍼포먼스형,버튜버,1020.0,1,133.33333333333334,0.0127441938828751,1.0,0.7546401515151516,0.4875401712777608,0.8170995670995671,0.3260645490615956,1.0,0.6637296548323592,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
336,UCgTnzCb-ZpWeNvobv_ixtgw,하영 asmr,음악·보이스형,ASMR보이스,39300.0,1,22161.0,0.0057459182230169,0.0,0.2988230519480519,,0.939935064935065,0.5857683982683982,1.0,0.6634063852813852,보류,0,0,0,False,1.0,20129.0,0.0010432709026777286,0.0,,,,,1.0,20129.0,0.0010432709026777286,0.0,,,,,,,,,,,,,1.0,,,,,,,0.125,,낮음
337,UCg2zt-aifuHhae8Bl5lomww,asmr wooyeon 우연,음악·보이스형,ASMR보이스,89300.0,1,15055.666666666666,0.028231291489987,0.0,0.473538961038961,0.9661112151282528,0.4816017316017316,0.5530256306025328,1.0,0.6632668215326163,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
338,UCwQEagePAkPD2LliWp9vuKg,데끼,음악·보이스형,성우더빙,1350.0,1,1657.3333333333333,0.0161484346757807,0.0,0.615137987012987,0.5640797603445047,0.7402597402597403,0.5530256306025328,1.0,0.6628232164946879,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
339,UCvdPUVgdGvkbOoHMVPCvGsg,부산대UCDC,음악·보이스형,애니송커버,1810.0,1,465.3333333333333,0.0289727830120149,0.0,0.7671130952380952,,0.4686147186147186,0.5857683982683982,1.0,0.6623962842712842,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
340,UC455J7RzeNHeHGUL9yiMDNQ,소한,음악·보이스형,성우더빙,4420.0,1,70376.33333333333,0.0121934306952172,0.0,0.4077516233766234,,0.8273809523809523,0.5857683982683982,1.0,0.6621978715728716,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
341,UCNL5LRdc8BUNovZouGzap2g,이잉 팬이에요,버츄얼 퍼포먼스형,버튜버,1420.0,1,25282.666666666668,0.0182320048369847,0.0,0.5515692640692641,,0.6823593073593074,0.5857683982683982,1.0,0.6617965367965368,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
342,UCa9Q7BgiqcjHy9JL9_x1GNw,WasaBi,음악·보이스형,보컬로이드JPOP커버,1050.0,1,1209.0,0.0348673264780636,0.0,0.865435606060606,,0.3674242424242424,0.5857683982683982,1.0,0.6614402958152957,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
343,UCedJp-SOZGgjxcAIivYEOxQ,아랏쏘_aratsso,버츄얼 퍼포먼스형,버튜버,43200.0,1,34927.0,0.0076490489197934,0.0,0.4757169913419913,0.527648461671963,0.9134199134199136,0.5464416490258516,1.0,0.6611625889623447,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
344,UC0zQbWFKPN2NvyiY2BQsWMw,Kozo,창작·비주얼형,일러스트리깅,1630.0,1,1229.6666666666667,0.0172171361608372,0.6666666666666666,0.6267721861471862,0.6595797650466495,0.7137445887445888,0.4034937450593476,1.0,0.6605481967435083,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
345,UC4nCbv-lzug4KRndpI24nsA,초합금,음악·보이스형,애니송커버,49400.0,1,22503.7,0.0150994181710224,0.0,0.4601461038961039,,0.7651515151515151,0.5857683982683982,1.0,0.6589195526695527,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
346,UC9PoxOK6uvDR1Zz5lXqu7Eg,순정남,음악·보이스형,커버,1620.0,1,63623.333333333336,0.0152037868980896,0.0,0.4622970779220778,,0.762987012987013,0.5857683982683982,1.0,0.6589150432900431,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
347,UCpTjVpjtETjBCLSdq1nLwYw,가두 공방,,서브컬쳐게임,2400.0,1,5016.0,0.0219898827489019,0.0,0.6263528138528138,,0.5984848484848485,0.5857683982683982,1.0,0.6587662337662338,보류,0,0,0,False,1.0,3512.0,0.033314350797266516,0.0,,,,,1.0,3512.0,0.033314350797266516,0.0,,,,,,,,,,,,,1.0,,,,,,,0.125,,낮음
348,UC7moMn0_Ft5jA4jUuWMeWNw,아자몽(アザモン),버츄얼 퍼포먼스형,버튜버,1920.0,1,10324.5,0.0437942630541608,0.0,0.6636228354978354,0.9661112151282528,0.2716450216450216,0.5530256306025328,1.0,0.6582986126581574,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
349,UChGojyH8jrTnoqGFhnqcL5Q,이도나,버츄얼 퍼포먼스형,버튜버,1610.0,1,2295.4,0.0309134035204962,0.0,0.4964285714285714,0.9661112151282528,0.4339826839826839,0.5530256306025328,1.0,0.657084462225257,성장관찰,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
350,UCTZlyPMzrN1pxHINfU3yzug,버TMI박스,음악·보이스형,성우더빙,1650.0,1,3531.0,0.0135110212792306,0.0,0.6299648268398268,0.4683212445465807,0.801948051948052,0.5464416490258516,1.0,0.6570247781874926,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
